timestamp (seconds since 01/01/1970), system, entity , value, speed_units (enumerated)
1710841942.933613, caravela, 7, 1.000000, METERS_PS
1710841943.934248, caravela, 7, 1.000000, METERS_PS
1710841944.984194, caravela, 7, 1.000000, METERS_PS
1710841946.034074, caravela, 7, 1.000000, METERS_PS
1710841947.035743, caravela, 7, 1.000000, METERS_PS
1710841948.084101, caravela, 7, 1.000000, METERS_PS
1710841949.084506, caravela, 7, 1.000000, METERS_PS
1710841950.135766, caravela, 7, 1.000000, METERS_PS
1710841951.134210, caravela, 7, 1.000000, METERS_PS
1710841952.184087, caravela, 7, 1.000000, METERS_PS
1710841953.184383, caravela, 7, 1.000000, METERS_PS
1710841954.192814, caravela, 7, 1.000000, METERS_PS
1710841955.234382, caravela, 7, 1.000000, METERS_PS
1710841956.235151, caravela, 7, 1.000000, METERS_PS
1710841957.284219, caravela, 7, 1.000000, METERS_PS
1710841958.284330, caravela, 7, 1.000000, METERS_PS
1710841959.290993, caravela, 7, 1.000000, METERS_PS
1710841960.334221, caravela, 7, 1.000000, METERS_PS
1710841961.334465, caravela, 7, 1.000000, METERS_PS
1710841962.385020, caravela, 7, 1.000000, METERS_PS
1710841963.434074, caravela, 7, 1.000000, METERS_PS
1710841964.434813, caravela, 7, 1.000000, METERS_PS
1710841965.486693, caravela, 7, 1.000000, METERS_PS
1710841966.534156, caravela, 7, 1.000000, METERS_PS
1710841967.584249, caravela, 7, 1.000000, METERS_PS
1710841968.584583, caravela, 7, 1.000000, METERS_PS
1710841969.584434, caravela, 7, 1.000000, METERS_PS
1710841970.634452, caravela, 7, 1.000000, METERS_PS
1710841971.634412, caravela, 7, 1.000000, METERS_PS
1710841972.634534, caravela, 7, 1.000000, METERS_PS
1710841973.684507, caravela, 7, 1.000000, METERS_PS
1710841974.432761, caravela, 7, 1.000000, METERS_PS
1710841975.434286, caravela, 7, 1.000000, METERS_PS
1710841976.484101, caravela, 7, 1.000000, METERS_PS
1710841977.484395, caravela, 7, 1.000000, METERS_PS
1710841978.534511, caravela, 7, 1.000000, METERS_PS
1710841979.587474, caravela, 7, 1.000000, METERS_PS
1710841980.587271, caravela, 7, 1.000000, METERS_PS
1710841981.634691, caravela, 7, 1.000000, METERS_PS
1710841982.684108, caravela, 7, 1.000000, METERS_PS
1710841983.684221, caravela, 7, 1.000000, METERS_PS
1710841984.684581, caravela, 7, 1.000000, METERS_PS
1710841985.734445, caravela, 7, 1.000000, METERS_PS
1710841986.784307, caravela, 7, 1.000000, METERS_PS
1710841987.784402, caravela, 7, 1.000000, METERS_PS
1710841988.834070, caravela, 7, 1.000000, METERS_PS
1710841989.834265, caravela, 7, 1.000000, METERS_PS
1710841990.836747, caravela, 7, 1.000000, METERS_PS
1710841991.884101, caravela, 7, 1.000000, METERS_PS
1710841992.884324, caravela, 7, 1.000000, METERS_PS
1710841993.934212, caravela, 7, 1.000000, METERS_PS
1710841994.934158, caravela, 7, 1.000000, METERS_PS
1710841995.984201, caravela, 7, 1.000000, METERS_PS
1710841997.034338, caravela, 7, 1.000000, METERS_PS
1710841998.034445, caravela, 7, 1.000000, METERS_PS
1710841999.084342, caravela, 7, 1.000000, METERS_PS
1710842000.136607, caravela, 7, 1.000000, METERS_PS
1710842001.134859, caravela, 7, 1.000000, METERS_PS
1710842002.184395, caravela, 7, 1.000000, METERS_PS
1710842003.185137, caravela, 7, 1.000000, METERS_PS
1710842004.234138, caravela, 7, 1.000000, METERS_PS
1710842005.234278, caravela, 7, 1.000000, METERS_PS
1710842006.284530, caravela, 7, 1.000000, METERS_PS
1710842007.334308, caravela, 7, 1.000000, METERS_PS
1710842008.384180, caravela, 7, 1.000000, METERS_PS
1710842009.434129, caravela, 7, 1.000000, METERS_PS
1710842010.437081, caravela, 7, 1.000000, METERS_PS
1710842011.484462, caravela, 7, 1.000000, METERS_PS
1710842012.534169, caravela, 7, 1.000000, METERS_PS
1710842013.534277, caravela, 7, 1.000000, METERS_PS
1710842014.584145, caravela, 7, 1.000000, METERS_PS
1710842015.584402, caravela, 7, 1.000000, METERS_PS
1710842016.584397, caravela, 7, 1.000000, METERS_PS
1710842017.634365, caravela, 7, 1.000000, METERS_PS
1710842018.635872, caravela, 7, 1.000000, METERS_PS
1710842019.684337, caravela, 7, 1.000000, METERS_PS
1710842020.735941, caravela, 7, 1.000000, METERS_PS
1710842021.734391, caravela, 7, 1.000000, METERS_PS
1710842022.784073, caravela, 7, 1.000000, METERS_PS
1710842023.784173, caravela, 7, 1.000000, METERS_PS
1710842024.784239, caravela, 7, 1.000000, METERS_PS
1710842025.834875, caravela, 7, 1.000000, METERS_PS
1710842026.884518, caravela, 7, 1.000000, METERS_PS
1710842027.934231, caravela, 7, 1.000000, METERS_PS
1710842028.934195, caravela, 7, 1.000000, METERS_PS
1710842029.984267, caravela, 7, 1.000000, METERS_PS
1710842030.986857, caravela, 7, 1.000000, METERS_PS
1710842032.034231, caravela, 7, 1.000000, METERS_PS
1710842033.084337, caravela, 7, 1.000000, METERS_PS
1710842034.134392, caravela, 7, 1.000000, METERS_PS
1710842035.184187, caravela, 7, 1.000000, METERS_PS
1710842036.184486, caravela, 7, 1.000000, METERS_PS
1710842037.184579, caravela, 7, 1.000000, METERS_PS
1710842038.184789, caravela, 7, 1.000000, METERS_PS
1710842039.234360, caravela, 7, 1.000000, METERS_PS
1710842040.287350, caravela, 7, 1.000000, METERS_PS
1710842041.334421, caravela, 7, 1.000000, METERS_PS
1710842042.335472, caravela, 7, 1.000000, METERS_PS
1710842043.384327, caravela, 7, 1.000000, METERS_PS
1710842044.384651, caravela, 7, 1.000000, METERS_PS
1710842045.434154, caravela, 7, 1.000000, METERS_PS
1710842046.484163, caravela, 7, 1.000000, METERS_PS
1710842047.484471, caravela, 7, 1.000000, METERS_PS
1710842048.534325, caravela, 7, 1.000000, METERS_PS
1710842049.584338, caravela, 7, 1.000000, METERS_PS
1710842050.639006, caravela, 7, 1.000000, METERS_PS
1710842051.639122, caravela, 7, 1.000000, METERS_PS
1710842052.684282, caravela, 7, 1.000000, METERS_PS
1710842053.684898, caravela, 7, 1.000000, METERS_PS
1710842054.684718, caravela, 7, 1.000000, METERS_PS
1710842055.734476, caravela, 7, 1.000000, METERS_PS
1710842056.734401, caravela, 7, 1.000000, METERS_PS
1710842057.734490, caravela, 7, 1.000000, METERS_PS
1710842058.784172, caravela, 7, 1.000000, METERS_PS
1710842059.784190, caravela, 7, 1.000000, METERS_PS
1710842060.786970, caravela, 7, 1.000000, METERS_PS
1710842061.784456, caravela, 7, 1.000000, METERS_PS
1710842062.834416, caravela, 7, 1.000000, METERS_PS
1710842063.834441, caravela, 7, 1.000000, METERS_PS
1710842064.884522, caravela, 7, 1.000000, METERS_PS
1710842065.934215, caravela, 7, 1.000000, METERS_PS
1710842066.934921, caravela, 7, 1.000000, METERS_PS
1710842067.984319, caravela, 7, 1.000000, METERS_PS
1710842068.984490, caravela, 7, 1.000000, METERS_PS
1710842069.984718, caravela, 7, 1.000000, METERS_PS
1710842071.034605, caravela, 7, 1.000000, METERS_PS
1710842072.084504, caravela, 7, 1.000000, METERS_PS
1710842073.134664, caravela, 7, 1.000000, METERS_PS
1710842074.183849, caravela, 7, 1.000000, METERS_PS
1710842075.184131, caravela, 7, 1.000000, METERS_PS
1710842076.184146, caravela, 7, 1.000000, METERS_PS
1710842077.184340, caravela, 7, 1.000000, METERS_PS
1710842078.184318, caravela, 7, 1.000000, METERS_PS
1710842079.234483, caravela, 7, 1.000000, METERS_PS
1710842080.286968, caravela, 7, 1.000000, METERS_PS
1710842081.284764, caravela, 7, 1.000000, METERS_PS
1710842082.352463, caravela, 7, 1.000000, METERS_PS
1710842083.384215, caravela, 7, 1.000000, METERS_PS
1710842084.385221, caravela, 7, 1.000000, METERS_PS
1710842085.434472, caravela, 7, 1.000000, METERS_PS
1710842086.434692, caravela, 7, 1.000000, METERS_PS
1710842087.484475, caravela, 7, 1.000000, METERS_PS
1710842088.484756, caravela, 7, 1.000000, METERS_PS
1710842089.534430, caravela, 7, 1.000000, METERS_PS
1710842090.537449, caravela, 7, 1.000000, METERS_PS
1710842091.584164, caravela, 7, 1.000000, METERS_PS
1710842092.634329, caravela, 7, 1.000000, METERS_PS
1710842093.634384, caravela, 7, 1.000000, METERS_PS
1710842094.684391, caravela, 7, 1.000000, METERS_PS
1710842095.684560, caravela, 7, 1.000000, METERS_PS
1710842096.734320, caravela, 7, 1.000000, METERS_PS
1710842097.734451, caravela, 7, 1.000000, METERS_PS
1710842098.784174, caravela, 7, 1.000000, METERS_PS
1710842099.784178, caravela, 7, 1.000000, METERS_PS
1710842100.786725, caravela, 7, 1.000000, METERS_PS
1710842101.784256, caravela, 7, 1.000000, METERS_PS
1710842102.842608, caravela, 7, 1.000000, METERS_PS
1710842103.884181, caravela, 7, 1.000000, METERS_PS
1710842104.887051, caravela, 7, 1.000000, METERS_PS
1710842105.892481, caravela, 7, 1.000000, METERS_PS
1710842106.934461, caravela, 7, 1.000000, METERS_PS
1710842107.984344, caravela, 7, 1.000000, METERS_PS
1710842108.984415, caravela, 7, 1.000000, METERS_PS
1710842110.045755, caravela, 7, 1.000000, METERS_PS
1710842111.043214, caravela, 7, 1.000000, METERS_PS
1710842112.084273, caravela, 7, 1.000000, METERS_PS
1710842113.134267, caravela, 7, 1.000000, METERS_PS
1710842114.134499, caravela, 7, 1.000000, METERS_PS
1710842115.184400, caravela, 7, 1.000000, METERS_PS
1710842116.184622, caravela, 7, 1.000000, METERS_PS
1710842117.234092, caravela, 7, 1.000000, METERS_PS
1710842118.234103, caravela, 7, 1.000000, METERS_PS
1710842119.234221, caravela, 7, 1.000000, METERS_PS
1710842120.237194, caravela, 7, 1.000000, METERS_PS
1710842121.236333, caravela, 7, 1.000000, METERS_PS
1710842122.284308, caravela, 7, 1.000000, METERS_PS
1710842123.284478, caravela, 7, 1.000000, METERS_PS
1710842124.334101, caravela, 7, 1.000000, METERS_PS
1710842125.334399, caravela, 7, 1.000000, METERS_PS
1710842126.385953, caravela, 7, 1.000000, METERS_PS
1710842127.434602, caravela, 7, 1.000000, METERS_PS
1710842128.484105, caravela, 7, 1.000000, METERS_PS
1710842129.484308, caravela, 7, 1.000000, METERS_PS
1710842130.487381, caravela, 7, 1.000000, METERS_PS
1710842131.535952, caravela, 7, 1.000000, METERS_PS
1710842132.584158, caravela, 7, 1.000000, METERS_PS
1710842133.584706, caravela, 7, 1.000000, METERS_PS
1710842134.634329, caravela, 7, 1.000000, METERS_PS
1710842135.634442, caravela, 7, 1.000000, METERS_PS
1710842136.634466, caravela, 7, 1.000000, METERS_PS
1710842137.684423, caravela, 7, 1.000000, METERS_PS
1710842138.684739, caravela, 7, 1.000000, METERS_PS
1710842139.734261, caravela, 7, 1.000000, METERS_PS
1710842140.737224, caravela, 7, 1.000000, METERS_PS
1710842141.735111, caravela, 7, 1.000000, METERS_PS
1710842142.784651, caravela, 7, 1.000000, METERS_PS
1710842143.834412, caravela, 7, 1.000000, METERS_PS
1710842144.884310, caravela, 7, 1.000000, METERS_PS
1710842145.884363, caravela, 7, 1.000000, METERS_PS
1710842146.884541, caravela, 7, 1.000000, METERS_PS
1710842147.884848, caravela, 7, 1.000000, METERS_PS
1710842148.934083, caravela, 7, 1.000000, METERS_PS
1710842149.935865, caravela, 7, 1.000000, METERS_PS
1710842150.988997, caravela, 7, 1.000000, METERS_PS
1710842152.034519, caravela, 7, 1.000000, METERS_PS
1710842153.084759, caravela, 7, 1.000000, METERS_PS
1710842154.134331, caravela, 7, 1.000000, METERS_PS
1710842155.134406, caravela, 7, 1.000000, METERS_PS
1710842156.184095, caravela, 7, 1.000000, METERS_PS
1710842157.184163, caravela, 7, 1.000000, METERS_PS
1710842158.184304, caravela, 7, 1.000000, METERS_PS
1710842159.234177, caravela, 7, 1.000000, METERS_PS
1710842160.237984, caravela, 7, 1.000000, METERS_PS
1710842161.234457, caravela, 7, 1.000000, METERS_PS
1710842162.284420, caravela, 7, 1.000000, METERS_PS
1710842163.284467, caravela, 7, 1.000000, METERS_PS
1710842164.334278, caravela, 7, 1.000000, METERS_PS
1710842165.334616, caravela, 7, 1.000000, METERS_PS
1710842166.384106, caravela, 7, 1.000000, METERS_PS
1710842167.384449, caravela, 7, 1.000000, METERS_PS
1710842168.434286, caravela, 7, 1.000000, METERS_PS
1710842169.484102, caravela, 7, 1.000000, METERS_PS
1710842170.488617, caravela, 7, 1.000000, METERS_PS
1710842171.534308, caravela, 7, 1.000000, METERS_PS
1710842172.584236, caravela, 7, 1.000000, METERS_PS
1710842173.584853, caravela, 7, 1.000000, METERS_PS
1710842174.634454, caravela, 7, 1.000000, METERS_PS
1710842175.684115, caravela, 7, 1.000000, METERS_PS
1710842176.684141, caravela, 7, 1.000000, METERS_PS
1710842177.684565, caravela, 7, 1.000000, METERS_PS
1710842178.684616, caravela, 7, 1.000000, METERS_PS
1710842179.734241, caravela, 7, 1.000000, METERS_PS
1710842180.738070, caravela, 7, 1.000000, METERS_PS
1710842181.734257, caravela, 7, 1.000000, METERS_PS
1710842182.784367, caravela, 7, 1.000000, METERS_PS
1710842183.834415, caravela, 7, 1.000000, METERS_PS
1710842184.834399, caravela, 7, 1.000000, METERS_PS
1710842185.834593, caravela, 7, 1.000000, METERS_PS
1710842186.884343, caravela, 7, 1.000000, METERS_PS
1710842187.934169, caravela, 7, 1.000000, METERS_PS
1710842188.934280, caravela, 7, 1.000000, METERS_PS
1710842189.983915, caravela, 7, 1.000000, METERS_PS
1710842190.988897, caravela, 7, 1.000000, METERS_PS
1710842191.984596, caravela, 7, 1.000000, METERS_PS
1710842193.034111, caravela, 7, 1.000000, METERS_PS
1710842194.034359, caravela, 7, 1.000000, METERS_PS
1710842195.084388, caravela, 7, 1.000000, METERS_PS
1710842196.133912, caravela, 7, 1.000000, METERS_PS
1710842197.134369, caravela, 7, 1.000000, METERS_PS
1710842198.134516, caravela, 7, 1.000000, METERS_PS
1710842199.184632, caravela, 7, 1.000000, METERS_PS
1710842200.237520, caravela, 7, 1.000000, METERS_PS
1710842201.284079, caravela, 7, 1.000000, METERS_PS
1710842202.284187, caravela, 7, 1.000000, METERS_PS
1710842203.284471, caravela, 7, 1.000000, METERS_PS
1710842204.334513, caravela, 7, 1.000000, METERS_PS
1710842205.384352, caravela, 7, 1.000000, METERS_PS
1710842206.384448, caravela, 7, 1.000000, METERS_PS
1710842207.434528, caravela, 7, 1.000000, METERS_PS
1710842208.484155, caravela, 7, 1.000000, METERS_PS
1710842209.484623, caravela, 7, 1.000000, METERS_PS
1710842210.538348, caravela, 7, 1.000000, METERS_PS
1710842211.534371, caravela, 7, 1.000000, METERS_PS
1710842212.584395, caravela, 7, 1.000000, METERS_PS
1710842213.584517, caravela, 7, 1.000000, METERS_PS
1710842214.585718, caravela, 7, 1.000000, METERS_PS
1710842215.634459, caravela, 7, 1.000000, METERS_PS
1710842216.684111, caravela, 7, 1.000000, METERS_PS
1710842217.684558, caravela, 7, 1.000000, METERS_PS
1710842218.684727, caravela, 7, 1.000000, METERS_PS
1710842219.734386, caravela, 7, 1.000000, METERS_PS
1710842220.738536, caravela, 7, 1.000000, METERS_PS
1710842221.734561, caravela, 7, 1.000000, METERS_PS
1710842222.784334, caravela, 7, 1.000000, METERS_PS
1710842223.834247, caravela, 7, 1.000000, METERS_PS
1710842224.834511, caravela, 7, 1.000000, METERS_PS
1710842225.884344, caravela, 7, 1.000000, METERS_PS
1710842226.884306, caravela, 7, 1.000000, METERS_PS
1710842227.884353, caravela, 7, 1.000000, METERS_PS
1710842228.934338, caravela, 7, 1.000000, METERS_PS
1710842229.934252, caravela, 7, 1.000000, METERS_PS
1710842230.938430, caravela, 7, 1.000000, METERS_PS
1710842231.934369, caravela, 7, 1.000000, METERS_PS
1710842232.942319, caravela, 7, 1.000000, METERS_PS
1710842233.984489, caravela, 7, 1.000000, METERS_PS
1710842235.034374, caravela, 7, 1.000000, METERS_PS
1710842236.084348, caravela, 7, 1.000000, METERS_PS
1710842237.084450, caravela, 7, 1.000000, METERS_PS
1710842238.134285, caravela, 7, 1.000000, METERS_PS
1710842239.184227, caravela, 7, 1.000000, METERS_PS
1710842240.188044, caravela, 7, 1.000000, METERS_PS
1710842241.184368, caravela, 7, 1.000000, METERS_PS
1710842242.234278, caravela, 7, 1.000000, METERS_PS
1710842243.284160, caravela, 7, 1.000000, METERS_PS
1710842244.334385, caravela, 7, 1.000000, METERS_PS
1710842245.384435, caravela, 7, 1.000000, METERS_PS
1710842246.434780, caravela, 7, 1.000000, METERS_PS
1710842247.484320, caravela, 7, 1.000000, METERS_PS
1710842248.485242, caravela, 7, 1.000000, METERS_PS
1710842249.534222, caravela, 7, 1.000000, METERS_PS
1710842250.538339, caravela, 7, 1.000000, METERS_PS
1710842251.534415, caravela, 7, 1.000000, METERS_PS
1710842252.584317, caravela, 7, 1.000000, METERS_PS
1710842253.584410, caravela, 7, 1.000000, METERS_PS
1710842254.634096, caravela, 7, 1.000000, METERS_PS
1710842255.634227, caravela, 7, 1.000000, METERS_PS
1710842256.634360, caravela, 7, 1.000000, METERS_PS
1710842257.693457, caravela, 7, 1.000000, METERS_PS
1710842258.734244, caravela, 7, 1.000000, METERS_PS
1710842259.784270, caravela, 7, 1.000000, METERS_PS
1710842260.788583, caravela, 7, 1.000000, METERS_PS
1710842261.784700, caravela, 7, 1.000000, METERS_PS
1710842262.834298, caravela, 7, 1.000000, METERS_PS
1710842263.884212, caravela, 7, 1.000000, METERS_PS
1710842264.884444, caravela, 7, 1.000000, METERS_PS
1710842265.934147, caravela, 7, 1.000000, METERS_PS
1710842266.934494, caravela, 7, 1.000000, METERS_PS
1710842267.984208, caravela, 7, 1.000000, METERS_PS
1710842268.984438, caravela, 7, 1.000000, METERS_PS
1710842270.034323, caravela, 7, 1.000000, METERS_PS
1710842271.034497, caravela, 7, 1.000000, METERS_PS
1710842272.084184, caravela, 7, 1.000000, METERS_PS
1710842273.134168, caravela, 7, 1.000000, METERS_PS
1710842274.134276, caravela, 7, 1.000000, METERS_PS
1710842275.134281, caravela, 7, 1.000000, METERS_PS
1710842276.134283, caravela, 7, 1.000000, METERS_PS
1710842277.184775, caravela, 7, 1.000000, METERS_PS
1710842278.234233, caravela, 7, 1.000000, METERS_PS
1710842279.234233, caravela, 7, 1.000000, METERS_PS
1710842280.235480, caravela, 7, 1.000000, METERS_PS
1710842281.284247, caravela, 7, 1.000000, METERS_PS
1710842282.334630, caravela, 7, 1.000000, METERS_PS
1710842283.342621, caravela, 7, 1.000000, METERS_PS
1710842284.384185, caravela, 7, 1.000000, METERS_PS
1710842285.384417, caravela, 7, 1.000000, METERS_PS
1710842286.434385, caravela, 7, 1.000000, METERS_PS
1710842287.434307, caravela, 7, 1.000000, METERS_PS
1710842288.484107, caravela, 7, 1.000000, METERS_PS
1710842289.534115, caravela, 7, 1.000000, METERS_PS
1710842290.534827, caravela, 7, 1.000000, METERS_PS
1710842291.584317, caravela, 7, 1.000000, METERS_PS
1710842292.634250, caravela, 7, 1.000000, METERS_PS
1710842293.634426, caravela, 7, 1.000000, METERS_PS
1710842294.634372, caravela, 7, 1.000000, METERS_PS
1710842295.684383, caravela, 7, 1.000000, METERS_PS
1710842296.684493, caravela, 7, 1.000000, METERS_PS
1710842297.734380, caravela, 7, 1.000000, METERS_PS
1710842298.734507, caravela, 7, 1.000000, METERS_PS
1710842299.734770, caravela, 7, 1.000000, METERS_PS
1710842300.784406, caravela, 7, 1.000000, METERS_PS
1710842301.834412, caravela, 7, 1.000000, METERS_PS
1710842302.884468, caravela, 7, 1.000000, METERS_PS
1710842303.934060, caravela, 7, 1.000000, METERS_PS
1710842304.934135, caravela, 7, 1.000000, METERS_PS
1710842305.934359, caravela, 7, 1.000000, METERS_PS
1710842306.984281, caravela, 7, 1.000000, METERS_PS
1710842308.034294, caravela, 7, 1.000000, METERS_PS
1710842309.034449, caravela, 7, 1.000000, METERS_PS
1710842310.084314, caravela, 7, 1.000000, METERS_PS
1710842311.134326, caravela, 7, 1.000000, METERS_PS
1710842312.184337, caravela, 7, 1.000000, METERS_PS
1710842313.234181, caravela, 7, 1.000000, METERS_PS
1710842314.234231, caravela, 7, 1.000000, METERS_PS
1710842315.284320, caravela, 7, 1.000000, METERS_PS
1710842316.334122, caravela, 7, 1.000000, METERS_PS
1710842317.334080, caravela, 7, 1.000000, METERS_PS
1710842318.384319, caravela, 7, 1.000000, METERS_PS
1710842319.434091, caravela, 7, 1.000000, METERS_PS
1710842320.434348, caravela, 7, 1.000000, METERS_PS
1710842321.484340, caravela, 7, 1.000000, METERS_PS
1710842322.534428, caravela, 7, 1.000000, METERS_PS
1710842323.584360, caravela, 7, 1.000000, METERS_PS
1710842324.584578, caravela, 7, 1.000000, METERS_PS
1710842325.585310, caravela, 7, 1.000000, METERS_PS
1710842326.634207, caravela, 7, 1.000000, METERS_PS
1710842327.634357, caravela, 7, 1.000000, METERS_PS
1710842328.684108, caravela, 7, 1.000000, METERS_PS
1710842329.684290, caravela, 7, 1.000000, METERS_PS
1710842330.734288, caravela, 7, 1.000000, METERS_PS
1710842331.734329, caravela, 7, 1.000000, METERS_PS
1710842332.784214, caravela, 7, 1.000000, METERS_PS
1710842333.784622, caravela, 7, 1.000000, METERS_PS
1710842334.834105, caravela, 7, 1.000000, METERS_PS
1710842335.834215, caravela, 7, 1.000000, METERS_PS
1710842336.884618, caravela, 7, 1.000000, METERS_PS
1710842337.935705, caravela, 7, 1.000000, METERS_PS
1710842338.984375, caravela, 7, 1.000000, METERS_PS
1710842339.984301, caravela, 7, 1.000000, METERS_PS
1710842341.039179, caravela, 7, 1.000000, METERS_PS
1710842342.086982, caravela, 7, 1.000000, METERS_PS
1710842343.134257, caravela, 7, 1.000000, METERS_PS
1710842344.134189, caravela, 7, 1.000000, METERS_PS
1710842345.134454, caravela, 7, 1.000000, METERS_PS
1710842346.184486, caravela, 7, 1.000000, METERS_PS
1710842347.184600, caravela, 7, 1.000000, METERS_PS
1710842348.234405, caravela, 7, 1.000000, METERS_PS
1710842349.234911, caravela, 7, 1.000000, METERS_PS
